;sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;monto_del_credito;línea_credito;fecha_de_beneficio
1361;MASCULINO;COMERCIO;COMIDAS RAPIDAS;ROBLEDO;2;7.0;7370000;MICROEMPRESARIAL;2017-03-21
1362;FEMENINO;SERVICIO;PELUQUERIA;CABECERA SAN ANTONIO ;2;80.0;8000000;MICROEMPRESARIAL;2019-03-21
1363;FEMENINO;COMERCIO;ALMACEN DE ROPA EN;OLAYA HERRERA;1;7.0;4600000;MICROEMPRESARIAL;2018-04-24
1364;FEMENINO;INDUSTRIA;FABRICA DE;BELEN;2;16.0;6890000;MICROEMPRESARIAL;2016-05-31
1365;FEMENINO;COMERCIO;ALMACEN DE ROPA EN;ARANJUEZ;2;4.0;6890000;MICROEMPRESARIAL;2016-07-13
1366;FEMENINO;COMERCIO;PAPELERIA;SAN GERMAN;2;7.0;6300000;MICROEMPRESARIAL;2016-07-14
1367;MASCULINO;SERVICIO;RECREATIVO EDUCATIVO;ARANJUEZ;3;4.0;6000000;MICROEMPRESARIAL;2016-08-05
1368;FEMENINO;COMERCIO;VARIEDADES;ROBLEDO;3;7.0;4000000;MICROEMPRESARIAL;2016-06-08
1369;FEMENINO;COMERCIO;VARIEDADES;SAN PABLO;2;1.0;3000000;MICROEMPRESARIAL;2018-03-01
1370;FEMENINO;COMERCIO;DISTRIBUIDORA DE;ENCISO;2;8.0;6000000;MICROEMPRESARIAL;2019-01-09
1371;FEMENINO;SERVICIO;CAFETERIA;CARPINELO;1;1.0;7000000;MICROEMPRESARIAL;2018-04-24
1372;MASCULINO;INDUSTRIA;FABRICA DE;DOCE DE OCTUBRE NO.1;2;6.0;6800000;MICROEMPRESARIAL;2016-08-08
1373;FEMENINO;COMERCIO;TIENDA;VILLATINA;1;8.0;7000000;MICROEMPRESARIAL;2018-02-06
1374;FEMENINO;INDUSTRIA;FABRICA DE;BUENOS AIRES;3;9.0;4700000;MICROEMPRESARIAL;2017-11-02
1375;FEMENINO;INDUSTRIA;FABRICA DE;ENCISO;2;8.0;3000000;MICROEMPRESARIAL;2018-10-25
1376;FEMENINO;COMERCIO;VARIEDADES;SAN PABLO;1;1.0;7000000;MICROEMPRESARIAL;2018-11-01
1377;MASCULINO;SERVICIO;TIENDA;DOCE DE OCTUBRE NO.1;2;6.0;7370000;MICROEMPRESARIAL;2017-08-16
1378;FEMENINO;SERVICIO;PELUQUERIA;LA AVANZADA;1;1.0;7300000;MICROEMPRESARIAL;2017-03-23
1379;FEMENINO;SERVICIO;PELUQUERIA;CAMPO VALDES NO. 1;2;4.0;7800000;MICROEMPRESARIAL;2018-07-05
1380;FEMENINO;COMERCIO;VARIEDADES;MANRIQUE ORIENTAL;1;3.0;7300000;MICROEMPRESARIAL;2017-07-12
1382;FEMENINO;COMERCIO;VARIEDADES;TRINIDAD;3;15.0;4500000;MICROEMPRESARIAL;2018-06-01
1383;FEMENINO;INDUSTRIA;FABRICA DE;BELENCITO;2;13.0;7370000;MICROEMPRESARIAL;2018-02-08
1384;FEMENINO;SERVICIO;PELUQUERIA;DOCE DE OCTUBRE NO.1;2;6.0;7000000;MICROEMPRESARIAL;2019-02-04
1385;MASCULINO;COMERCIO;GRANERO;GRANIZAL;2;1.0;5000000;MICROEMPRESARIAL;2017-07-27
1386;FEMENINO;SERVICIO;PELUQUERIA;SANTA CRUZ;2;2.0;6000000;MICROEMPRESARIAL;2018-09-12
1387;FEMENINO;COMERCIO;VARIEDADES;BUENOS AIRES;3;9.0;3000000;MICROEMPRESARIAL;2017-10-10
1388;MASCULINO;INDUSTRIA;ORGANIZACIÓN Y;BUENOS AIRES;3;9.0;5000000;MICROEMPRESARIAL;2016-11-29
1389;MASCULINO;SERVICIO;PANADERIA;CALASANZ;3;12.0;7800000;MICROEMPRESARIAL;2018-09-24
1390;MASCULINO;AGROPECUARIA;JARDINERIA;BELEN;1;16.0;14754000;MICROEMPRESARIAL;2017-02-20
1391;FEMENINO;SERVICIO;ORGANIZACIÓN Y;POPULAR;2;1.0;7300000;MICROEMPRESARIAL;2018-01-23
1392;FEMENINO;COMERCIO;VARIEDADES;MANRIQUE CENTRAL NO. 2;2;3.0;2000000;MICROEMPRESARIAL;2016-04-12
1393;FEMENINO;COMERCIO;VARIEDADES;VILLA HERMOSA;2;8.0;7377000;MICROEMPRESARIAL;2017-10-30
1394;MASCULINO;INDUSTRIA;FABRICA DE CALZADO;PEDREGAL;3;6.0;4000000;MICROEMPRESARIAL;2018-03-08
1395;MASCULINO;COMERCIO;RECREATIVO EDUCATIVO;MANRIQUE ORIENTAL;2;3.0;7812000;MICROEMPRESARIAL;2018-05-25
1396;FEMENINO;COMERCIO;CAFETERIA;MORAVIA;2;4.0;3000000;MICROEMPRESARIAL;2018-02-28
1397;FEMENINO;COMERCIO;FABRICA DE ALIMENTOS;DOCE DE OCTUBRE NO.1;2;6.0;2500000;MICROEMPRESARIAL;2018-01-29
1398;FEMENINO;INDUSTRIA;FABRICA DE;CASTILLA;3;5.0;7800000;MICROEMPRESARIAL;2018-01-24
1399;MASCULINO;SERVICIO;PELUQUERIA;CABECERA SAN CRISTOBAL;1;60.0;1000000;MICROEMPRESARIAL;2017-04-04
1400;FEMENINO;SERVICIO;PELUQUERIA;CAMPO VALDES NO. 1;3;4.0;7377000;MICROEMPRESARIAL;2017-10-04
1401;FEMENINO;COMERCIO;FERRETERIA;PICACHITO;1;6.0;1300000;MICROEMPRESARIAL;2018-07-23
1403;FEMENINO;COMERCIO;VARIEDADES;LLANADITAS;1;8.0;7800000;MICROEMPRESARIAL;2018-03-23
1404;MASCULINO;SERVICIO;MONTALLANTAS;BELEN;2;16.0;5000000;MICROEMPRESARIAL;2017-10-10
1405;FEMENINO;SERVICIO;COMIDAS RAPIDAS;ARANJUEZ;2;4.0;5000000;MICROEMPRESARIAL;2017-09-20
1406;MASCULINO;SERVICIO;MONTALLANTAS;CAMPO VALDES NO. 1;3;4.0;4000000;MICROEMPRESARIAL;2018-05-15
1407;FEMENINO;COMERCIO;VARIEDADES;SAN JAVIER NO.1;2;13.0;7370000;MICROEMPRESARIAL;2017-03-27
1408;MASCULINO;SERVICIO;COMIDAS RAPIDAS;SAN JAVIER NO.2;3;13.0;2000000;MICROEMPRESARIAL;2016-11-11
1409;FEMENINO;COMERCIO;VARIEDADES;MANRIQUE CENTRAL NO. 2;2;3.0;6000000;MICROEMPRESARIAL;2016-02-24
1410;MASCULINO;SERVICIO;PELUQUERIA;20 DE JULIO;1;13.0;5000000;MICROEMPRESARIAL;2017-09-22
1411;FEMENINO;COMERCIO;COMIDAS RAPIDAS;CABECERA SAN CRISTOBAL;2;60.0;4000000;MICROEMPRESARIAL;2018-09-05
1412;MASCULINO;COMERCIO;TIENDA;ROBLEDO;2;7.0;1200000;MICROEMPRESARIAL;2018-12-05
1413;FEMENINO;COMERCIO;PRODUCTOS DE BELLEZA;ROBLEDO;3;7.0;4000000;MICROEMPRESARIAL;2017-06-22
1414;MASCULINO;COMERCIO;DISTRIBUIDORA DE;BUENOS AIRES;3;9.0;6000000;MICROEMPRESARIAL;2016-02-18
1415;FEMENINO;INDUSTRIA;FABRICA DE;MORAVIA;2;4.0;7812000;MICROEMPRESARIAL;2018-09-10
1416;MASCULINO;COMERCIO;BARES;PRADO;3;10.0;4000000;MICROEMPRESARIAL;2016-04-06
1417;FEMENINO;COMERCIO;FERRETERIA;CASTILLA;3;5.0;7800000;MICROEMPRESARIAL;2018-01-30
1418;FEMENINO;AGROPECUARIA;SEMBRADOS;CABECERA SAN CRISTOBAL;2;60.0;6000000;AGROPECUARIA;2017-11-21
1419;MASCULINO;INDUSTRIA;FABRICA DE;SUCRE;3;8.0;6500000;MICROEMPRESARIAL;2016-10-25
1420;MASCULINO;COMERCIO;LEGUMBRERIA;BUENOS AIRES;3;9.0;6890000;MICROEMPRESARIAL;2016-09-22
1421;FEMENINO;INDUSTRIA;FABRICA DE;CASTILLA;3;5.0;5500000;MICROEMPRESARIAL;2017-06-09
1422;MASCULINO;SERVICIO;TALLER DE ELECTRONICA;CASTILLA;2;5.0;7000000;MICROEMPRESARIAL;2018-03-06
1423;MASCULINO;COMERCIO;ALMACEN DE ROPA EN;MANRIQUE CENTRAL NO. 1;2;4.0;1000000;MICROEMPRESARIAL;2018-06-06
1424;FEMENINO;SERVICIO;PELUQUERIA;LA MILAGROSA;2;9.0;4000000;MICROEMPRESARIAL;2018-10-11
1425;FEMENINO;COMERCIO;VARIEDADES;ENCISO;2;8.0;4000000;MICROEMPRESARIAL;2018-03-23
1426;FEMENINO;COMERCIO;TIENDA;GUAYABAL;3;15.0;7500000;MICROEMPRESARIAL;2019-06-05
1427;FEMENINO;COMERCIO;PELUQUERIA;DOCE DE OCTUBRE NO.1;2;6.0;6000000;MICROEMPRESARIAL;2016-05-03
1428;FEMENINO;COMERCIO;VARIEDADES;PICACHO;1;6.0;6890000;MICROEMPRESARIAL;2016-09-28
1429;FEMENINO;SERVICIO;RECREATIVO EDUCATIVO;PICACHO;1;6.0;7800000;MICROEMPRESARIAL;2018-04-09
1430;MASCULINO;COMERCIO;TIENDA NATURISTA;VILLATINA;2;10.0;7000000;MICROEMPRESARIAL;2018-03-16
1431;FEMENINO;COMERCIO;TIENDA;SAN JAVIER NO.1;2;13.0;1500000;MICROEMPRESARIAL;2016-12-21
1432;FEMENINO;COMERCIO;TIENDA;20 DE JULIO;1;13.0;5000000;MICROEMPRESARIAL;2016-06-08
1433;MASCULINO;INDUSTRIA;TALLER DE MECANICA;CALASANZ;2;12.0;7300000;MICROEMPRESARIAL;2017-05-24
1434;FEMENINO;COMERCIO;TIENDA;ROBLEDO;2;7.0;6890000;MICROEMPRESARIAL;2016-05-17
1435;FEMENINO;SERVICIO;PRODUCTOS DE BELLEZA;ARANJUEZ;2;4.0;7370000;MICROEMPRESARIAL;2017-03-22
1436;MASCULINO;SERVICIO;FABRICA DE CALZADO;LA MILAGROSA;2;9.0;1200000;MICROEMPRESARIAL;2017-06-16
1437;MASCULINO;COMERCIO;ALMACEN DE ROPA EN;LA MILAGROSA;3;9.0;6890000;MICROEMPRESARIAL;2016-09-28
1438;FEMENINO;SERVICIO;TIENDA;ENCISO;2;8.0;7377000;MICROEMPRESARIAL;2017-09-04
1439;FEMENINO;COMERCIO;ALMACEN DE ROPA EN;MANRIQUE ORIENTAL;3;3.0;6890000;MICROEMPRESARIAL;2016-06-21
1440;FEMENINO;SERVICIO;PELUQUERIA;MANRIQUE CENTRAL NO. 1;2;4.0;7000000;MICROEMPRESARIAL;2017-10-11
1441;MASCULINO;COMERCIO;TIENDA;BELEN;3;16.0;4900000;MICROEMPRESARIAL;2017-07-25
1442;MASCULINO;SERVICIO;BARBERIA;SANTA CRUZ;2;2.0;7300000;MICROEMPRESARIAL;2017-11-03
1443;FEMENINO;INDUSTRIA;FABRICA DE;ROBLEDO;2;7.0;6000000;MICROEMPRESARIAL;2016-09-01
1444;FEMENINO;COMERCIO;TIENDA;SANTA CRUZ;2;2.0;5000000;MICROEMPRESARIAL;2018-08-02
1445;MASCULINO;COMERCIO;TIENDA;GRANIZAL;2;1.0;6890000;MICROEMPRESARIAL;2016-05-26
1446;FEMENINO;COMERCIO;VARIEDADES;MANRIQUE CENTRAL NO. 2;2;3.0;1000000;MICROEMPRESARIAL;2016-12-21
1447;FEMENINO;COMERCIO;VARIEDADES;ENCISO;1;8.0;4000000;MICROEMPRESARIAL;2017-09-20
1448;FEMENINO;INDUSTRIA;FABRICA DE;NUEVOS CONQUISTADORES;1;13.0;2500000;MICROEMPRESARIAL;2018-08-02
1449;FEMENINO;COMERCIO;COMIDAS RAPIDAS;MANRIQUE CENTRAL NO. 1;2;4.0;248087;MICROEMPRESARIAL;2017-10-25
1450;MASCULINO;COMERCIO;VARIEDADES;ALTAVISTA;1;70.0;1200000;MICROEMPRESARIAL;2018-01-25
1451;MASCULINO;COMERCIO;ALMACEN DE ROPA EN;LA FRANCIA;2;2.0;7800000;MICROEMPRESARIAL;2018-06-07
1453;MASCULINO;SERVICIO;PELUQUERIA;MORAVIA;2;4.0;7000000;MICROEMPRESARIAL;2018-04-25
1454;FEMENINO;INDUSTRIA;FABRICA DE ALIMENTOS;MORAVIA;1;4.0;6000000;MICROEMPRESARIAL;2016-04-18
1455;FEMENINO;COMERCIO;COMIDAS RAPIDAS;ROBLEDO;2;7.0;5000000;MICROEMPRESARIAL;2018-10-26
1456;MASCULINO;COMERCIO;VARIEDADES;TRINIDAD;3;15.0;7000000;MICROEMPRESARIAL;2017-04-03
1457;FEMENINO;INDUSTRIA;FABRICA DE;ROBLEDO;2;7.0;2000000;MICROEMPRESARIAL;2018-10-11
1458;MASCULINO;COMERCIO;TIENDA;LLANADITAS;1;8.0;4500000;MICROEMPRESARIAL;2018-06-27
1459;MASCULINO;SERVICIO;BARBERIA;CABECERA SAN CRISTOBAL;2;60.0;7000000;MICROEMPRESARIAL;2017-04-21
1460;FEMENINO;COMERCIO;CAFE E INTERNET;BUENOS AIRES;3;10.0;7800000;MICROEMPRESARIAL;2018-10-03
1461;FEMENINO;COMERCIO;PUBLICIDAD Y;BUENOS AIRES;2;9.0;2250000;MICROEMPRESARIAL;2018-02-08
1462;FEMENINO;INDUSTRIA;FABRICA DE;LA FLORESTA;3;12.0;5000000;MICROEMPRESARIAL;2018-02-27
1463;MASCULINO;COMERCIO;FABRICA DE;VILLA HERMOSA;3;8.0;6890000;MICROEMPRESARIAL;2016-09-09
1464;MASCULINO;COMERCIO;TIENDA;BUENOS AIRES;3;9.0;7800000;MICROEMPRESARIAL;2018-05-29
1465;FEMENINO;COMERCIO;TIENDA;SAN JAVIER NO.1;1;13.0;4000000;MICROEMPRESARIAL;2016-04-18
1466;MASCULINO;INDUSTRIA;FABRICA DE;FRANCISCO ANTONIO ZEA;3;5.0;6890000;MICROEMPRESARIAL;2016-07-14
1467;FEMENINO;COMERCIO;TALLER DE MECANICA;FUENTE CLARA;1;7.0;7800000;MICROEMPRESARIAL;2018-05-10
1468;FEMENINO;COMERCIO;COMIDAS RAPIDAS;BUENOS AIRES;3;9.0;7800000;MICROEMPRESARIAL;2018-02-05
1469;FEMENINO;INDUSTRIA;FABRICA DE;MANRIQUE ORIENTAL;1;3.0;2000000;MICROEMPRESARIAL;2018-09-20
1470;FEMENINO;COMERCIO;VARIEDADES;CASTILLA;2;5.0;1000000;MICROEMPRESARIAL;2017-09-21
1471;FEMENINO;COMERCIO;DROGUERIA;ROBLEDO;2;7.0;7300000;MICROEMPRESARIAL;2017-10-30
1472;FEMENINO;INDUSTRIA;FABRICA DE;ANDALUCIA;2;2.0;8281000;MICROEMPRESARIAL;2019-06-18
1473;FEMENINO;COMERCIO;TIENDA;LA MILAGROSA;3;9.0;7300000;MICROEMPRESARIAL;2017-07-18
1474;MASCULINO;INDUSTRIA;FABRICA DE AREPAS;ROBLEDO;2;7.0;4500000;MICROEMPRESARIAL;2016-05-06
1475;FEMENINO;COMERCIO;FABRICA DE CALZADO;CORDOBA;3;7.0;1000000;MICROEMPRESARIAL;2018-10-03
1476;MASCULINO;SERVICIO;BARBERIA;CABECERA SAN CRISTOBAL;1;60.0;7300000;MICROEMPRESARIAL;2017-04-25
1477;FEMENINO;SERVICIO;PELUQUERIA;ARANJUEZ;2;4.0;6890000;MICROEMPRESARIAL;2016-12-05
1478;FEMENINO;INDUSTRIA;FABRICA DE;BARRIO CAICEDO;2;9.0;4500000;MICROEMPRESARIAL;2017-07-04
1479;MASCULINO;COMERCIO;TIENDA;MANRIQUE CENTRAL NO. 1;2;4.0;6900000;MICROEMPRESARIAL;2016-11-10
1480;FEMENINO;COMERCIO;VARIEDADES;MANRIQUE ORIENTAL;2;3.0;8200000;MICROEMPRESARIAL;2019-06-11
1481;FEMENINO;COMERCIO;RESTAURANTE;CRISTO REY;3;15.0;68900000;MICROEMPRESARIAL;2016-12-13
1482;MASCULINO;SERVICIO;DROGUERIA;ROBLEDO;1;7.0;7300000;MICROEMPRESARIAL;2017-03-09
1483;MASCULINO;INDUSTRIA;FABRICA DE;LA ISLA;1;2.0;6890000;MICROEMPRESARIAL;2016-12-13
1484;MASCULINO;COMERCIO;PANADERIA;ROBLEDO;2;7.0;7377000;MICROEMPRESARIAL;2017-03-29
1485;FEMENINO;INDUSTRIA;FABRICA DE;DOCE DE OCTUBRE NO.1;2;6.0;5000000;MICROEMPRESARIAL;2019-04-02
1486;FEMENINO;COMERCIO;ALMACEN DE ROPA EN;ROBLEDO;1;7.0;7000000;MICROEMPRESARIAL;2018-08-16
1487;FEMENINO;COMERCIO;TIENDA;MANRIQUE CENTRAL NO. 1;2;4.0;2500000;MICROEMPRESARIAL;2018-01-31
1488;FEMENINO;COMERCIO;FABRICA DE;POPULAR;2;1.0;6000000;MICROEMPRESARIAL;2018-03-14
1489;MASCULINO;COMERCIO;COMIDAS RAPIDAS;MANRIQUE CENTRAL NO. 1;1;4.0;7000000;MICROEMPRESARIAL;2017-08-14
1490;FEMENINO;COMERCIO;VARIEDADES;PEDREGAL;3;6.0;5000000;MICROEMPRESARIAL;2018-02-08
1491;MASCULINO;COMERCIO;MISCELANEA;ROBLEDO;1;7.0;2500000;MICROEMPRESARIAL;2018-02-26
1492;MASCULINO;COMERCIO;FABRICA DE;ROBLEDO;2;7.0;3000000;MICROEMPRESARIAL;2018-03-13
1493;FEMENINO;COMERCIO;TIENDA;SAN JAVIER NO.1;2;13.0;782000;MICROEMPRESARIAL;2018-07-17
1494;MASCULINO;INDUSTRIA;FABRICA DE ALIMENTOS;SANTA ELENA CENTRAL;1;90.0;5000000;MICROEMPRESARIAL;2019-04-24
1495;MASCULINO;SERVICIO;CAFE E INTERNET;MANRIQUE CENTRAL NO. 2;3;3.0;3000000;MICROEMPRESARIAL;2017-01-19
1496;FEMENINO;INDUSTRIA;FABRICA DE;SAN JAVIER NO.1;1;13.0;4000000;MICROEMPRESARIAL;2018-05-28
1497;FEMENINO;INDUSTRIA;FABRICA DE;MANRIQUE CENTRAL NO. 1;3;4.0;7000000;MICROEMPRESARIAL;2017-12-11
1498;FEMENINO;COMERCIO;COMIDAS RAPIDAS;MANRIQUE CENTRAL NO. 1;2;4.0;6000000;MICROEMPRESARIAL;2018-12-18
1499;MASCULINO;COMERCIO;BARES;CABECERA SAN CRISTOBAL;2;60.0;7800000;MICROEMPRESARIAL;2018-01-26
